"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"84";"67";"con_L_LeftUp";"default";"approved";"963.78";"723.6";"1192.0";"871.0";"16c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"85";"68";"con_L_LeftUp";"default";"approved";"102.05";"700.92";"1192.0";"871.0";"16d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"86";"68";"con_L_LeftUp";"default";"approved";"113.39";"723.6";"1192.0";"871.0";"16d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"87";"68";"con_L_LeftUp";"default";"approved";"986.46";"712.26";"1192.0";"871.0";"16d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"88";"68";"con_L_LeftUp";"default";"approved";"997.8";"723.6";"1192.0";"871.0";"16d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"89";"68";"con_L_LeftUp";"default";"approved";"963.78";"700.92";"1192.0";"871.0";"16d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"90";"68";"con_L_LeftUp";"default";"approved";"1020.47";"734.94";"1192.0";"871.0";"16d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"91";"68";"con_L_LeftUp";"default";"approved";"1043.15";"746.28";"1192.0";"871.0";"16d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"92";"68";"con_L_LeftUp";"default";"approved";"1054.49";"757.61";"1192.0";"871.0";"16d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"93";"69";"con_L_LeftUp";"default";"approved";"136.06";"712.26";"1192.0";"871.0";"16e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"94";"69";"con_L_LeftUp";"default";"approved";"147.4";"723.6";"1192.0";"871.0";"16e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"95";"69";"con_L_LeftUp";"default";"approved";"113.39";"700.92";"1192.0";"871.0";"16e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"96";"69";"con_L_LeftUp";"default";"approved";"170.08";"734.94";"1192.0";"871.0";"16e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"97";"69";"con_L_LeftUp";"default";"approved";"192.76";"746.28";"1192.0";"871.0";"16e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"98";"69";"con_L_LeftUp";"default";"approved";"204.09";"757.61";"1192.0";"871.0";"16e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"99";"69";"con_L_LeftUp";"default";"approved";"419.53";"712.26";"1192.0";"871.0";"16e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"100";"69";"con_L_LeftUp";"default";"approved";"430.87";"723.6";"1192.0";"871.0";"16e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"101";"69";"con_L_LeftUp";"default";"approved";"396.85";"700.92";"1192.0";"871.0";"16e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"102";"69";"con_L_LeftUp";"default";"approved";"453.54";"734.94";"1192.0";"871.0";"16e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"103";"69";"con_L_LeftUp";"default";"approved";"476.22";"746.28";"1192.0";"871.0";"16e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"104";"69";"con_L_LeftUp";"default";"approved";"487.56";"757.61";"1192.0";"871.0";"16e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"105";"71";"con_L_LeftUp";"default";"approved";"124.72";"666.91";"1192.0";"871.0";"17";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"106";"71";"con_L_LeftUp";"default";"approved";"136.06";"689.58";"1192.0";"871.0";"17";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
