"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"118";"61";"con_L_LeftDown";"default";"pending";"975.12";"77.3";"1192.0";"871.0";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"119";"62";"con_L_LeftDown";"default";"pending";"839.06";"530.84";"1192.0";"871.0";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"120";"62";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"121";"63";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"122";"63";"con_L_LeftDown";"default";"pending";"408.19";"270.06";"1192.0";"871.0";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"123";"63";"con_L_LeftDown";"default";"pending";"362.83";"247.38";"1192.0";"871.0";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"124";"64";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"55";"26";"= 418";"+ 400A";"forming machine D";"slow disk rolls";"418M21"
"125";"65";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"56";"26";"= 418";"+ 400A";"forming machine D";"transport belt";"418M22"
"126";"66";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"57";"26";"= 418";"+ 400A";"forming machine D";"left longitudinal screw conveyor";"418M23"
"127";"67";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"58";"26";"= 418";"+ 400A";"forming machine D";"right longitudinal screw conveyor";"418M24"
"128";"68";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"59";"26";"= 418";"+ 400A";"forming machine D";"cleaning brush transport belt";"418M26"
"129";"69";"con_L_LeftDown";"default";"pending";"351.5";"292.73";"1192.0";"871.0";"59a";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
