"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"73";"47";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"39";"17";"= 413";"+ 400A";"forming machine B";"injection screw";"413M31"
"74";"48";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"40";"17";"= 413";"+ 400A";"forming machine B";"recycling conveyor";"413M32"
"75";"49";"con_L_LeftUp";"default";"pending";"328.82";"678.24";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"76";"49";"con_L_LeftUp";"default";"pending";"351.5";"700.92";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"77";"49";"con_L_LeftUp";"default";"pending";"374.17";"723.6";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"78";"49";"con_L_LeftUp";"default";"pending";"1065.83";"236.04";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"79";"49";"con_L_LeftUp";"default";"pending";"884.41";"678.24";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"80";"50";"con_L_LeftUp";"default";"pending";"306.14";"383.44";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"81";"50";"con_L_LeftUp";"default";"pending";"328.82";"406.12";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"82";"50";"con_L_LeftUp";"default";"pending";"351.5";"428.8";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"83";"50";"con_L_LeftUp";"default";"pending";"1009.13";"190.68";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"84";"50";"con_L_LeftUp";"default";"pending";"839.06";"712.26";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
