"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"111";"113";"con_L_LeftDown";"default";"approved";"680.32";"304.07";"1192.0";"871.0";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"112";"113";"con_L_LeftDown";"default";"approved";"351.5";"179.35";"1192.0";"871.0";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"113";"113";"con_L_LeftDown";"default";"approved";"306.14";"202.02";"1192.0";"871.0";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"114";"113";"con_L_LeftDown";"default";"approved";"328.82";"190.68";"1192.0";"871.0";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"115";"113";"con_L_LeftDown";"default";"approved";"532.91";"202.02";"1192.0";"871.0";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"116";"113";"con_L_LeftDown";"default";"approved";"487.56";"179.35";"1192.0";"871.0";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"117";"114";"con_L_LeftDown";"default";"approved";"1031.81";"77.3";"1192.0";"871.0";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"118";"114";"con_L_LeftDown";"default";"approved";"680.32";"304.07";"1192.0";"871.0";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"119";"114";"con_L_LeftDown";"default";"approved";"351.5";"179.35";"1192.0";"871.0";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"120";"114";"con_L_LeftDown";"default";"approved";"306.14";"202.02";"1192.0";"871.0";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
