"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"84";"49";"BreakPoint_V_1";"A";"approved";"702.99";"396.55";"1192.0";"871.0";"==20.9400.201/95a.8";"==20.9400.201/95a.8";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"85";"49";"BreakPoint_V_1";"A";"approved";"793.7";"396.55";"1192.0";"871.0";"==20.9400.201/95a.8";"==20.9400.201/95a.8";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"86";"49";"BreakPoint_V_1";"A";"approved";"884.41";"396.55";"1192.0";"871.0";"==20.9400.201/95a.9";"==20.9400.201/95a.9";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"87";"50";"BreakPoint_V_1";"A";"approved";"895.75";"305.84";"1192.0";"871.0";"==20.9400.201/97.5";"==20.9400.201/97.5";"";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"88";"50";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/97.7";"==20.9400.201/97.7";"";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"89";"50";"BreakPoint_V_1";"A";"approved";"839.06";"430.57";"1192.0";"871.0";"==20.9400.201/97.7";"==20.9400.201/97.7";"";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"90";"50";"BreakPoint_V_1";"A";"approved";"963.78";"305.84";"1192.0";"871.0";".
5
04+
5.7";".
5
04+
5.7";"";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"91";"51";"BreakPoint_V_1";"A";"approved";"895.75";"305.84";"1192.0";"871.0";"==20.9400.201/99.6";"==20.9400.201/99.6";"";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"92";"51";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/99.8";"==20.9400.201/99.8";"";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"93";"51";"BreakPoint_V_1";"A";"approved";"839.06";"430.57";"1192.0";"871.0";"==20.9400.201/99.9";"==20.9400.201/99.9";"";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"94";"52";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/107.4";"==20.9400.201/107.4";"";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"95";"52";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/107.5";"==20.9400.201/107.5";"";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"96";"53";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/108.4";"==20.9400.201/108.4";"";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"97";"53";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/108.5";"==20.9400.201/108.5";"";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"98";"54";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/111.4";"==20.9400.201/111.4";"";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"99";"54";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/111.5";"==20.9400.201/111.5";"";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"100";"55";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/112.4";"==20.9400.201/112.4";"";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"101";"55";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/112.5";"==20.9400.201/112.5";"";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"102";"56";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/113.4";"==20.9400.201/113.4";"";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"103";"56";"BreakPoint_V_1";"A";"approved";"748.35";"430.57";"1192.0";"871.0";"==20.9400.201/113.5";"==20.9400.201/113.5";"";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"104";"57";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/114.4";"==20.9400.201/114.4";"";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"105";"57";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/114.5";"==20.9400.201/114.5";"";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"106";"58";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/115.4";"==20.9400.201/115.4";"";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"107";"58";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/115.5";"==20.9400.201/115.5";"";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"108";"59";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/116.4";"==20.9400.201/116.4";"";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"109";"59";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/116.5";"==20.9400.201/116.5";"";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"110";"61";"BreakPoint_V_1";"A";"approved";"861.73";"305.84";"1192.0";"871.0";"==20.9400.201/117a.1";"==20.9400.201/117a.1";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"111";"61";"BreakPoint_V_1";"A";"approved";"204.09";"396.55";"1192.0";"871.0";"==20.9400.201/117b.1";"==20.9400.201/117b.1";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"112";"61";"BreakPoint_V_1";"A";"approved";"294.8";"396.55";"1192.0";"871.0";"==20.9400.201/117b.2";"==20.9400.201/117b.2";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"113";"61";"BreakPoint_V_1";"A";"approved";"408.19";"396.55";"1192.0";"871.0";"==20.9400.201/117b.3";"==20.9400.201/117b.3";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"114";"61";"BreakPoint_V_1";"A";"approved";"578.27";"396.55";"1192.0";"871.0";"==20.9400.201/117b.5";"==20.9400.201/117b.5";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
